Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück;Quelle
E40770010000010000000004858200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.3;nein;;;nein;null;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60;;;50hertz.com
E40770010000010000000004858200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.32;nein;;;;;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60;;;eeg-kwk.net
E40770010000010000000004858200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.320;;;;;;30.11.2010;;;;SN;Leipzig;;04249;Nimrodstr.;60;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000004857600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;28.10.2010;;;;SN;Leipzig;;04229;Weißenfelser Str.;33;;;50hertz.com
E40770010000010000000004857600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.63;nein;;;;;28.10.2010;;;;SN;Leipzig;;04229;Weißenfelser Str.;33;;;eeg-kwk.net
E40770010000010000000004857600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.630;;;;;;28.10.2010;;;;SN;Leipzig;;04229;Weißenfelser Str.;33;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000138639;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.5;nein;SOP;nicht regelbar;nein;null;21.08.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;26;;;50hertz.com
E41081010000000000000000000138639;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.5;nein;;nicht regelbar;;;21.08.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;26;;;eeg-kwk.net
E41081010000000000000000000138639;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;16;;SOP;;;;21.08.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;26;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000000496700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.1;nein;;;nein;null;22.05.2003;;;;SN;Leipzig;;04159;Defoestr.;5;;;50hertz.com
E40770010000010000000000496700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.13;nein;;;;;22.05.2003;;;;SN;Leipzig;;04159;Defoestr.;5;;;eeg-kwk.net
E40770010000010000000000496700001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.130;;;;;;22.05.2003;;;;SN;Leipzig;;04159;Defoestr.;5;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000000559400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.9;nein;;;nein;null;09.06.2003;;;;SN;Leipzig;;04275;R.-Lehmann-Str.;8;;;50hertz.com
E40770010000010000000000559400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.92;nein;;;;;09.06.2003;;;;SN;Leipzig;;04275;R.-Lehmann-Str.;8;;;eeg-kwk.net
E40770010000010000000000559400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;1.920;;;;;;09.06.2003;;;;SN;Leipzig;;04275;R.-Lehmann-Str.;8;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000004535300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.1;nein;;;nein;null;28.06.2010;;;;SN;Leipzig;;04207;Fürther Str.;38;;;50hertz.com
E40770010000010000000004535300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.12;nein;;;;;28.06.2010;;;;SN;Leipzig;;04207;Fürther Str.;38;;;eeg-kwk.net
E40770010000010000000004535300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.120;;;;;;28.06.2010;;;;SN;Leipzig;;04207;Fürther Str.;38;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000004537600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.9;nein;;;nein;null;26.06.2010;;;;SN;Leipzig;;04229;Gießerstr.;64;;;50hertz.com
E40770010000010000000004537600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.94;nein;;;;;26.06.2010;;;;SN;Leipzig;;04229;Gießerstr.;64;;;eeg-kwk.net
E40770010000010000000004537600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.940;;;;;;26.06.2010;;;;SN;Leipzig;;04229;Gießerstr.;64;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000162482;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;SOP;nicht regelbar;nein;null;29.09.2010;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;77;;;50hertz.com
E41081010000000000000000000162482;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;1.95;nein;;nicht regelbar;;;29.09.2010;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;77;;;eeg-kwk.net
E41081010000000000000000000162482;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;29.09.2010;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;77;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000001471800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;;50hertz.com
E40770010000010000000001471800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.61;nein;;;;;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;;eeg-kwk.net
E40770010000010000000001471800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.610;;;;;;28.12.2005;;;;SN;Leipzig;;04207;Lausner Weg;51;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000117809;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.1;nein;SOP;nicht regelbar;nein;null;14.05.2007;;;;SN;Leipzig;Baalsdorf;04316;Christian-Wille-Weg;60;;;50hertz.com
E41081010000000000000000000117809;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.1;nein;;nicht regelbar;;;14.05.2007;;;;SN;Leipzig;Baalsdorf;04316;Christian-Wille-Weg;60;;;eeg-kwk.net
E41081010000000000000000000117809;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;14.05.2007;;;;SN;Leipzig;Baalsdorf;04316;Christian-Wille-Weg;60;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000133668;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;17.12.2008;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Mühlenweg;1;;;50hertz.com
E41081010000000000000000000133668;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;;nicht regelbar;;;17.12.2008;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Mühlenweg;1;;;eeg-kwk.net
E41081010000000000000000000133668;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;17.12.2008;;;;SN;Leipzig;Hartmannsdorf-Knautnaundorf;04249;Mühlenweg;1;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000001452400002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.7;nein;;;nein;null;28.08.2009;;;;SN;Leipzig;;04349;Am Keulenberg;71;;;50hertz.com
E40770010000010000000001452400002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.72;nein;;;;;28.08.2009;;;;SN;Leipzig;;04349;Am Keulenberg;71;;;eeg-kwk.net
E40770010000010000000001452400002;50Hertz;Netz Leipzig GmbH;;Solar;NS;2.720;;;;;;28.08.2009;;;;SN;Leipzig;;04349;Am Keulenberg;71;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000004219600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;20.2;nein;;;nein;null;18.12.2009;;;;SN;Leipzig;;04229;Markranstädter Str.;29b;;;50hertz.com
E40770010000010000000004219600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;20.25;nein;;;;;18.12.2009;;;;SN;Leipzig;;04229;Markranstädter Str.;29b;;;eeg-kwk.net
E40770010000010000000004219600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;20.250;;;;;;18.12.2009;;;;SN;Leipzig;;04229;Markranstädter Str.;29b;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000004246900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.4;nein;;;nein;null;18.12.2009;;;;SN;Leipzig;;04229;Erdmannstr.;16;;;50hertz.com
E40770010000010000000004246900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.38;nein;;;;;18.12.2009;;;;SN;Leipzig;;04229;Erdmannstr.;16;;;eeg-kwk.net
E40770010000010000000004246900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.380;;;;;;18.12.2009;;;;SN;Leipzig;;04229;Erdmannstr.;16;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000000493900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.1;nein;;;nein;null;06.02.2004;;;;SN;Leipzig;;04357;Mendelejewstr.;1a;;;50hertz.com
E40770010000010000000000493900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.125;nein;;;;;06.02.2004;;;;SN;Leipzig;;04357;Mendelejewstr.;1a;;;eeg-kwk.net
E40770010000010000000000493900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.125;;;;;;06.02.2004;;;;SN;Leipzig;;04357;Mendelejewstr.;1a;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000001154500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.8;nein;;;nein;null;06.12.2005;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;2;;;50hertz.com
E40770010000010000000001154500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.76;nein;;;;;06.12.2005;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;2;;;eeg-kwk.net
E40770010000010000000001154500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.760;;;;;;06.12.2005;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;2;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000146334;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;27.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;32;;;50hertz.com
E41081010000000000000000000146334;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;;nicht regelbar;;;27.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;32;;;eeg-kwk.net
E41081010000000000000000000146334;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;27.11.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;Am Wiesenblick;32;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000146730;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.5;nein;SOP;nicht regelbar;nein;null;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;37;;;50hertz.com
E41081010000000000000000000146730;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.5;nein;;nicht regelbar;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;37;;;eeg-kwk.net
E41081010000000000000000000146730;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;7;;SOP;;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;37;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000165696;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;22.12.2010;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;;50hertz.com
E41081010000000000000000000165696;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;;nicht regelbar;;;22.12.2010;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;;eeg-kwk.net
E41081010000000000000000000165696;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;22.12.2010;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000003008900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.9;nein;;;nein;null;18.07.2008;;;;SN;Leipzig;;04207;Blankenburger Str.;10;;;50hertz.com
E40770010000010000000003008900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.87;nein;;;;;18.07.2008;;;;SN;Leipzig;;04207;Blankenburger Str.;10;;;eeg-kwk.net
E40770010000010000000003008900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.870;;;;;;18.07.2008;;;;SN;Leipzig;;04207;Blankenburger Str.;10;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E40770010000010000000002489800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.5;nein;;;nein;null;14.11.2007;;;;SN;Leipzig;;04207;Diezmannstr.;83;;;50hertz.com
E40770010000010000000002489800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.53;nein;;;;;14.11.2007;;;;SN;Leipzig;;04207;Diezmannstr.;83;;;eeg-kwk.net
E40770010000010000000002489800001;50Hertz;Netz Leipzig GmbH;;Solar;NS;6.530;;;;;;14.11.2007;;;;SN;Leipzig;;04207;Diezmannstr.;83;;;NetzLeipzig.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000149934;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.6;nein;SOP;nicht regelbar;nein;null;22.03.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;36;;;50hertz.com
E41081010000000000000000000149934;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;15.6;nein;;nicht regelbar;;;22.03.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;36;;;eeg-kwk.net
E41081010000000000000000000149934;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;16;;SOP;;;;22.03.2010;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;36;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000147512;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.2;nein;SOP;nicht regelbar;nein;null;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;50hertz.com
E41081010000000000000000000147512;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.25;nein;;nicht regelbar;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;eeg-kwk.net
E41081010000000000000000000147512;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4;;SOP;;;;18.12.2009;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;An den Linden;17;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000151612;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;28.2;nein;SOP;nicht regelbar;nein;null;11.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;3;;;50hertz.com
E41081010000000000000000000151612;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;28.2;nein;;nicht regelbar;;;11.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;3;;;eeg-kwk.net
E41081010000000000000000000151612;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;28;;SOP;;;;11.06.2010;;;;SN;Leipzig;Seehausen;04356;Töpferweg;3;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000122792;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.5;nein;SOP;nicht regelbar;nein;null;20.12.2007;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Hufeisen;2;;;50hertz.com
E41081010000000000000000000122792;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.5;nein;;nicht regelbar;;;20.12.2007;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Hufeisen;2;;;eeg-kwk.net
E41081010000000000000000000122792;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8;;SOP;;;;20.12.2007;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Am Hufeisen;2;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000133760;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.3;nein;SOP;nicht regelbar;nein;null;18.12.2008;;;;SN;Leipzig;Miltitz;04205;An der Gärtnerei;9;;;50hertz.com
E41081010000000000000000000133760;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.3;nein;;nicht regelbar;;;18.12.2008;;;;SN;Leipzig;Miltitz;04205;An der Gärtnerei;9;;;eeg-kwk.net
E41081010000000000000000000133760;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2;;SOP;;;;18.12.2008;;;;SN;Leipzig;Miltitz;04205;An der Gärtnerei;9;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000133798;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.8;nein;SOP;nicht regelbar;nein;null;15.12.2008;;;;SN;Leipzig;Wiederitzsch;04158;Lönsstr.;18;;;50hertz.com
E41081010000000000000000000133798;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.75;nein;;nicht regelbar;;;15.12.2008;;;;SN;Leipzig;Wiederitzsch;04158;Lönsstr.;18;;;eeg-kwk.net
E41081010000000000000000000133798;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3;;SOP;;;;15.12.2008;;;;SN;Leipzig;Wiederitzsch;04158;Lönsstr.;18;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000015845;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;SOP;nicht regelbar;nein;null;16.02.2006;;;;SN;Leipzig;Baalsdorf;04316;Gottfried-Jähnichen-Weg;1;;;50hertz.com
E41081010000000000000000000015845;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.6;nein;;nicht regelbar;;;16.02.2006;;;;SN;Leipzig;Baalsdorf;04316;Gottfried-Jähnichen-Weg;1;;;eeg-kwk.net
E41081010000000000000000000015845;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5;;SOP;;;;16.02.2006;;;;SN;Leipzig;Baalsdorf;04316;Gottfried-Jähnichen-Weg;1;;;MitNetz.pdf
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Fehler;;;;;;;;;;;;;;;;;;
E41081010000000000000000000123649;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.8;nein;SOP;nicht regelbar;nein;null;25.03.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Kastanienallee;28;;;50hertz.com
E41081010000000000000000000123649;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.76;nein;;nicht regelbar;;;25.03.2008;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Kastanienallee;28;;;eeg-kwk.net
